,Purchased,Do_Not_Call,Last_Activity,Do_Not_Email,Origin,matters_most,Current_Occupation ,about_Us,Specialization,Country,TotalVisits,Total Time Spent on Website,Page Views Per Visit
6868,0.0,0.0,1.0,0.0,1.0,0.0,3.0,9.0,16.0,12.0,1.0,224,1.0
6869,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6870,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,10.0,12.0,8.0,277,2.67
6871,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6872,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,10.0,33.0,2.0,418,2.0
6873,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6874,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,5.0,1030,5.0
6875,0.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,6.0,12.0,4.0,1134,4.0
6876,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,14.0,8.0,17.0,1439,3.4
6877,0.0,0.0,12.0,0.0,1.0,3.0,6.0,3.0,0.0,12.0,6.0,1259,2.0
6878,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,467,2.0
6879,0.0,0.0,12.0,0.0,2.0,0.0,5.0,9.0,7.0,37.0,0.0,0,0.0
6880,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,137,2.0
6881,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,7.0,12.0,9.0,157,4.5
6882,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6883,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6884,1.0,0.0,5.0,0.0,2.0,0.0,5.0,9.0,10.0,37.0,0.0,0,0.0
6885,1.0,0.0,5.0,0.0,1.0,0.0,4.0,2.0,10.0,12.0,6.0,1266,3.0
6886,0.0,0.0,5.0,0.0,1.0,0.0,4.0,1.0,1.0,12.0,5.0,383,5.0
6887,1.0,0.0,12.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6888,0.0,0.0,5.0,0.0,1.0,0.0,4.0,7.0,12.0,12.0,4.0,1346,4.0
6889,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6890,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6891,0.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,1.0,12.0,2.0,151,2.0
6892,1.0,0.0,12.0,0.0,1.0,0.0,5.0,9.0,7.0,12.0,3.0,1129,3.0
6893,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6894,0.0,0.0,2.0,1.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6895,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,12.0,12.0,3.0,51,3.0
6896,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,4.0,35.0,2.0,46,2.0
6897,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,4.0,65,4.0
6898,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,958,1.0
6899,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,14.0,37.0,0.0,0,0.0
6900,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,235,1.5
6901,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,5.0,12.0,7.0,168,3.5
6902,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,8.0,12.0,1.0,495,1.0
6903,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,5.0,12.0,5.0,354,2.5
6904,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6905,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,1.0,25.0,2.0,32,2.0
6906,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,7.0,33.0,4.0,1530,2.0
6907,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6908,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,5.0,369,5.0
6909,0.0,0.0,10.0,1.0,1.0,3.0,6.0,9.0,15.0,12.0,10.0,307,2.5
6910,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,8.0,12.0,5.0,154,5.0
6911,0.0,0.0,2.0,1.0,1.0,3.0,6.0,9.0,8.0,12.0,6.0,501,6.0
6912,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,406,1.0
6913,1.0,0.0,3.0,0.0,0.0,0.0,5.0,9.0,4.0,12.0,3.0,1584,1.5
6914,0.0,0.0,1.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,1.0,206,1.0
6915,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,8.0,12.0,4.0,141,2.0
6916,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,116,2.0
6917,0.0,0.0,2.0,1.0,1.0,3.0,6.0,9.0,8.0,9.0,3.0,557,3.0
6918,1.0,0.0,12.0,0.0,1.0,0.0,4.0,7.0,10.0,12.0,3.0,166,3.0
6919,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,247,2.0
6920,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,10.0,12.0,2.0,1243,2.0
6921,1.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,8.0,12.0,3.0,1264,3.0
6922,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,12.0,12.0,3.0,148,3.0
6923,0.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,4.0,12.0,5.0,187,5.0
6924,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,2.0,641,2.0
6925,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,7.0,12.0,16.0,725,4.0
6926,0.0,0.0,12.0,1.0,1.0,3.0,6.0,0.0,11.0,12.0,4.0,175,4.0
6927,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,3.0,146,3.0
6928,1.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,12.0,12.0,10.0,257,2.5
6929,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,11.0,12.0,5.0,29,5.0
6930,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,7.0,12,2.33
6931,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6932,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6933,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,1.0,37.0,0.0,0,0.0
6934,0.0,0.0,2.0,1.0,1.0,3.0,6.0,9.0,17.0,12.0,2.0,16,2.0
6935,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,127,3.0
6936,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,17.0,12.0,2.0,238,2.0
6937,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6938,0.0,0.0,12.0,0.0,1.0,0.0,4.0,3.0,1.0,12.0,6.0,24,6.0
6939,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,1508,3.0
6940,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6941,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,72,1.0
6942,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6943,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,7.0,1591,7.0
6944,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,12.0,12.0,2.0,1561,2.0
6945,0.0,0.0,12.0,0.0,1.0,0.0,4.0,7.0,7.0,12.0,6.0,128,3.0
6946,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,10.0,1343,2.5
6947,1.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,0.0,12.0,2.0,1650,2.0
6948,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,4.0,12.0,1.0,71,1.0
6949,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,4.0,342,2.0
6950,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,2.0,310,2.0
6951,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,9.0,12.0,13.0,139,13.0
6952,0.0,0.0,12.0,0.0,1.0,3.0,6.0,7.0,12.0,12.0,5.0,263,2.5
6953,1.0,0.0,12.0,0.0,1.0,0.0,5.0,7.0,6.0,12.0,3.0,676,3.0
6954,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,8.0,35.0,2.0,221,2.0
6955,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,13.0,12.0,4.0,217,4.0
6956,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,6.0,12.0,1.0,157,1.0
6957,0.0,0.0,2.0,1.0,1.0,3.0,6.0,9.0,4.0,12.0,7.0,715,7.0
6958,0.0,0.0,7.0,1.0,0.0,0.0,4.0,9.0,17.0,12.0,3.0,738,1.5
6959,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6960,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6961,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6962,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,4.0,752,1.33
6963,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,14.0,12.0,5.0,1059,2.5
6964,0.0,0.0,5.0,0.0,1.0,0.0,3.0,9.0,9.0,12.0,3.0,206,1.5
6965,0.0,0.0,9.0,0.0,1.0,0.0,4.0,9.0,8.0,12.0,17.0,336,5.67
6966,0.0,0.0,10.0,0.0,1.0,3.0,6.0,9.0,11.0,12.0,6.0,96,3.0
6967,0.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,2.0,54,2.0
6968,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,6.0,1171,2.0
6969,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,2.0,7,2.0
6970,0.0,0.0,7.0,0.0,1.0,0.0,4.0,9.0,13.0,12.0,2.0,989,2.0
6971,0.0,0.0,2.0,1.0,1.0,3.0,6.0,9.0,8.0,17.0,1.0,468,1.0
6972,0.0,0.0,12.0,1.0,1.0,0.0,4.0,9.0,8.0,12.0,2.0,187,2.0
6973,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,10.0,23.0,4.0,726,4.0
6974,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6975,0.0,0.0,10.0,1.0,1.0,0.0,4.0,9.0,10.0,12.0,2.0,143,2.0
6976,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6977,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6978,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,7.0,37.0,0.0,0,0.0
6979,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6980,1.0,0.0,12.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,2.0,888,1.0
6981,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,32.0,2.0,381,2.0
6982,1.0,0.0,0.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,365,0.0
6983,0.0,0.0,10.0,1.0,1.0,3.0,6.0,9.0,8.0,12.0,2.0,1477,2.0
6984,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,15.0,37.0,0.0,0,0.0
6985,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6986,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6987,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,12.0,14.0,2.0,1669,2.0
6988,1.0,0.0,12.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
6989,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,12.0,12.0,9.0,932,3.0
6990,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,17.0,12.0,20.0,213,4.0
6991,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6992,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,12.0,4.0,554,4.0
6993,0.0,0.0,5.0,0.0,0.0,0.0,3.0,9.0,10.0,12.0,2.0,360,2.0
6994,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,4.0,1385,4.0
6995,1.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,10.0,12.0,10.0,1441,3.33
6996,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,11.0,12.0,5.0,1184,5.0
6997,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6998,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
6999,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
7000,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
7001,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
7002,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
7003,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
7004,0.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,8.0,12.0,9.0,143,3.0
7005,1.0,0.0,5.0,0.0,2.0,0.0,5.0,9.0,4.0,37.0,0.0,0,0.0
7006,0.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,7.0,12.0,2.0,663,2.0
7007,0.0,0.0,5.0,0.0,0.0,0.0,5.0,9.0,18.0,37.0,3.0,105,1.0
7008,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,2.0,1603,2.0
7009,1.0,0.0,5.0,0.0,0.0,0.0,5.0,9.0,17.0,12.0,13.0,724,2.17
7010,0.0,0.0,3.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
7011,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
7012,0.0,0.0,10.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,4.0,416,2.0
7013,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,17.0,33.0,9.0,1354,3.0
7014,1.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,4.0,12.0,6.0,969,2.0
7015,0.0,0.0,9.0,1.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
7016,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,4.0,37.0,0.0,0,0.0
7017,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
7018,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,5.0,1763,1.67
7019,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,2.0,143,2.0
7020,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
7021,1.0,0.0,9.0,0.0,2.0,0.0,5.0,9.0,4.0,37.0,0.0,0,0.0
7022,0.0,0.0,3.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,4.0,13,2.0
7023,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
7024,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
7025,0.0,0.0,12.0,0.0,1.0,0.0,4.0,4.0,10.0,12.0,4.0,225,4.0
7026,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
7027,0.0,0.0,9.0,0.0,0.0,0.0,3.0,9.0,18.0,12.0,2.0,16,1.0
7028,0.0,0.0,10.0,0.0,0.0,0.0,3.0,9.0,18.0,12.0,5.0,143,2.5
7029,0.0,0.0,5.0,0.0,1.0,0.0,4.0,6.0,1.0,12.0,2.0,24,2.0
7030,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
7031,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
7032,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,2.0,1328,2.0
7033,1.0,0.0,12.0,1.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
7034,0.0,0.0,5.0,0.0,1.0,3.0,6.0,9.0,12.0,12.0,2.0,238,2.0
7035,1.0,0.0,12.0,1.0,0.0,0.0,4.0,9.0,18.0,37.0,3.0,156,1.5
7036,1.0,0.0,12.0,0.0,0.0,0.0,5.0,9.0,10.0,12.0,2.0,1311,1.0
7037,1.0,0.0,12.0,0.0,1.0,3.0,6.0,3.0,7.0,12.0,3.0,519,3.0
7038,0.0,0.0,2.0,1.0,0.0,0.0,5.0,9.0,10.0,37.0,0.0,0,0.0
7039,1.0,0.0,5.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
7040,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,3.0,1575,3.0
7041,0.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
7042,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,4.0,12.0,5.0,1675,5.0
7043,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,4.0,1766,2.0
7044,0.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,8.0,12.0,4.0,237,4.0
7045,1.0,0.0,12.0,0.0,2.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
7046,0.0,0.0,9.0,1.0,0.0,0.0,4.0,9.0,18.0,12.0,7.0,157,3.5
7047,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,7.0,12.0,2.0,1148,2.0
7048,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,8.0,37.0,9.0,1233,4.5
7049,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
7050,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,3.0,12.0,3.0,1152,3.0
7051,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,1.0,12.0,4.0,1224,4.0
7052,1.0,0.0,10.0,0.0,0.0,0.0,4.0,9.0,12.0,12.0,12.0,1125,3.0
7053,1.0,0.0,8.0,0.0,0.0,0.0,4.0,9.0,16.0,12.0,4.0,1483,2.0
7054,0.0,0.0,10.0,0.0,1.0,3.0,6.0,9.0,4.0,12.0,2.0,33,2.0
7055,1.0,0.0,12.0,0.0,1.0,0.0,5.0,9.0,4.0,12.0,3.0,69,3.0
7056,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
7057,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,5.0,2058,5.0
7058,0.0,0.0,10.0,1.0,1.0,0.0,4.0,9.0,17.0,12.0,10.0,155,5.0
7059,0.0,0.0,5.0,0.0,0.0,0.0,4.0,8.0,12.0,12.0,8.0,963,8.0
7060,0.0,0.0,9.0,0.0,0.0,3.0,6.0,3.0,10.0,12.0,3.0,1440,1.5
7061,0.0,0.0,9.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
7062,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,16.0,37.0,6.0,288,3.0
7063,1.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,11.0,12.0,4.0,1147,4.0
7064,1.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,4.0,12.0,7.0,1247,7.0
7065,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,4.0,1376,4.0
7066,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,10.0,27.0,2.0,5,2.0
7067,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,10.0,12.0,1.0,190,1.0
7068,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,10.0,12.0,4.0,3,4.0
7069,0.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,10.0,12.0,2.0,197,2.0
7070,1.0,0.0,12.0,0.0,1.0,0.0,3.0,9.0,4.0,12.0,3.0,521,3.0
7071,0.0,0.0,10.0,0.0,1.0,0.0,4.0,3.0,10.0,12.0,4.0,275,4.0
7072,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
7073,0.0,0.0,5.0,0.0,0.0,3.0,6.0,7.0,0.0,12.0,5.0,140,5.0
7074,0.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,9.0,12.0,2.0,1163,2.0
7075,0.0,0.0,5.0,0.0,1.0,0.0,3.0,9.0,6.0,12.0,2.0,437,2.0
7076,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,16.0,25.0,2.0,84,2.0
7077,0.0,0.0,5.0,0.0,1.0,0.0,3.0,8.0,7.0,12.0,5.0,459,5.0
7078,0.0,0.0,5.0,0.0,0.0,3.0,6.0,9.0,18.0,37.0,0.0,0,0.0
7079,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,8.0,12.0,2.0,293,2.0
7080,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
7081,1.0,0.0,5.0,0.0,1.0,0.0,4.0,7.0,10.0,12.0,3.0,730,3.0
7082,1.0,0.0,12.0,0.0,1.0,0.0,5.0,9.0,5.0,12.0,2.0,1534,2.0
7083,0.0,0.0,7.0,0.0,0.0,0.0,4.0,7.0,4.0,12.0,4.0,10,2.0
7084,0.0,0.0,5.0,0.0,1.0,3.0,6.0,3.0,9.0,12.0,5.0,461,5.0
7085,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,9.0,12.0,2.0,762,2.0
7086,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
7087,0.0,0.0,12.0,0.0,1.0,3.0,6.0,4.0,0.0,12.0,5.0,279,2.5
7088,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,16.0,12.0,3.0,291,1.5
7089,1.0,0.0,5.0,0.0,1.0,0.0,5.0,9.0,17.0,12.0,14.0,1290,3.5
7090,0.0,0.0,12.0,0.0,1.0,0.0,4.0,7.0,12.0,12.0,3.0,135,1.5
7091,1.0,0.0,12.0,0.0,0.0,0.0,4.0,7.0,4.0,12.0,2.0,662,1.0
7092,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,9.0,12.0,20.0,1494,6.67
7093,0.0,0.0,10.0,0.0,1.0,0.0,4.0,9.0,1.0,12.0,16.0,1996,4.0
7094,1.0,0.0,12.0,0.0,0.0,0.0,5.0,9.0,11.0,12.0,4.0,1833,4.0
7095,1.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,1.0,12.0,7.0,1058,1.75
7096,1.0,0.0,12.0,0.0,1.0,0.0,5.0,9.0,7.0,12.0,3.0,1449,1.5
7097,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,7.0,12.0,2.0,465,2.0
7098,1.0,0.0,5.0,0.0,1.0,0.0,5.0,7.0,1.0,12.0,8.0,1775,2.67
7099,1.0,0.0,5.0,0.0,1.0,0.0,4.0,3.0,7.0,12.0,4.0,887,4.0
7100,1.0,0.0,12.0,1.0,1.0,0.0,4.0,3.0,12.0,12.0,3.0,1738,3.0
7101,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
7102,1.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,6.0,428,2.0
7103,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
7104,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,6.0,12.0,9.0,78,4.5
7105,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,17.0,12.0,10.0,1290,2.0
7106,0.0,0.0,9.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
7107,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,29,2.0
7108,1.0,0.0,12.0,0.0,0.0,0.0,4.0,9.0,7.0,12.0,4.0,763,2.0
7109,0.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,11.0,12.0,2.0,463,2.0
7110,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,12.0,2.0,217,2.0
7111,0.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,11.0,12.0,2.0,90,2.0
7112,0.0,0.0,5.0,0.0,0.0,0.0,4.0,4.0,4.0,12.0,5.0,167,5.0
7113,1.0,0.0,12.0,0.0,1.0,0.0,5.0,9.0,8.0,12.0,3.0,620,1.5
7114,0.0,0.0,10.0,0.0,1.0,0.0,4.0,3.0,8.0,12.0,3.0,93,3.0
7115,0.0,0.0,3.0,0.0,1.0,0.0,4.0,9.0,6.0,12.0,10.0,144,5.0
7116,1.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
7117,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,3.0,1375,3.0
7118,0.0,0.0,3.0,0.0,1.0,0.0,4.0,9.0,8.0,12.0,2.0,1396,2.0
7119,0.0,0.0,12.0,1.0,1.0,3.0,6.0,9.0,8.0,12.0,2.0,247,2.0
7120,1.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,18.0,37.0,0.0,0,0.0
7121,1.0,0.0,5.0,0.0,1.0,0.0,5.0,9.0,4.0,12.0,4.0,1063,4.0
7122,0.0,0.0,2.0,1.0,1.0,0.0,4.0,9.0,18.0,35.0,1.0,258,1.0
7123,0.0,0.0,7.0,0.0,0.0,3.0,6.0,4.0,7.0,12.0,1.0,170,1.0
7124,0.0,0.0,5.0,0.0,1.0,0.0,4.0,9.0,9.0,12.0,2.0,219,2.0
7125,1.0,0.0,12.0,0.0,1.0,0.0,4.0,9.0,12.0,12.0,3.0,692,3.0
7126,1.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,3.0,12.0,4.0,1647,4.0
7127,1.0,0.0,5.0,0.0,0.0,0.0,5.0,9.0,4.0,12.0,8.0,257,4.0
7128,1.0,0.0,5.0,0.0,0.0,0.0,5.0,9.0,6.0,12.0,9.0,1115,2.25
